id,name,parametertype_id,spec_id,text,column,operator,value,linker,operator2,value2,color,show,DDF_type,inverse,regex_filter,u_created,u_modified,translations,DDF_unit,DDF_target_value,DDF_custom_color
237571,Propaquizafop,11021,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237572,Propham,11027,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237573,Phorate,11028,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237574,Phorate oxone,11029,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237575,Propyzamide,11040,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237576,Proquinazid,11041,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237577,Phosmet-Oxon,11042,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237578,Prothiofos,11050,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237579,Piperonyl butoxide,11051,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237580,Pyrazophos,11069,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237581,Spinetoram,11070,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237582,Spiromesifen,11075,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237583,Pyridalyl,11076,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237584,Spirotetramat,11077,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237585,"Spirotetramat, -enol",11079,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237586,Pyrifenox,11081,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237587,Pyrimethanil,11085,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237588,Sulfallat,11088,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237589,Quizalofop ethyl,11103,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237590,Trifenmorph,11140,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237591,Thiobencarb,11153,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237592,Triasulfuron,11176,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237593,Triazophos,11178,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237594,Triazoxide,11179,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237595,Bifenthrin,11263,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237596,Pyrethrins,11886,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237597,Resmethrin,11887,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237598,Diafenthiuron,10639,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237599,Pyridate,11080,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237600,"2,3,5,6-Tetrachloroaniline",10502,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237601,Acetochlor,10514,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237602,Acrinathrin,10520,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237603,Benzalkonium chloride - C10,10521,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237604,Aldrin,10528,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237605,Benzovindiflupyr,10538,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237606,Amisul bromine,10539,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237607,Anilofos,10542,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237608,Bifenazat,10543,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237609,Anthraquinone,10544,1600,,0,>,0.2100,,=,,red,1,not OK,0,,1770992795,1770992989,,mg/kg,0.2100,
237610,Bifenox,10545,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237611,Bitertanol,10552,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237612,Azinphos-ethyl,10553,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237613,Azoxystrobin,10557,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237614,Bromacil,10559,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237615,Bromadiolone,10560,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237616,Bromfenvinphos,10564,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237617,Bromophos-methyl,10569,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237618,Chlorfenapyr,10580,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237619,Butafenacil,10583,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237620,Chlorfenson,10584,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237621,Chloroneb,10597,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237622,Chlorpropham,10598,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237623,Captafol,10599,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237624,Chlorothalodimethyl,10608,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237625,Chlorothalonil,10610,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237626,Chlorotoluron,10617,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237627,Chlorobenzide,10625,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237628,Dichlobenil,10651,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237629,Cyanophos,10652,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237630,Cyclaniliprole,10658,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237631,Dichlorvos,10659,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237632,Dicloran,10666,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237633,Cyphenothrin,10672,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237634,Didecyldimethylammonium chloride - C10,10673,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237635,Didecyldimethylammonium chloride - C12,10675,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237636,Cyprodinil,10676,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237637,Cyprosulfamide,10677,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237638,Dieldrin,10681,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237639,"DDE-o,p",10684,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237640,Diethyltoluamide,10685,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237641,Difenoxuron,10692,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237642,Dimefox,10702,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237643,Ethiofencarb,10713,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237644,Ethion,10714,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237645,Ethiprol,10716,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237646,Ethoprophos,10722,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237647,Etridiazole,10732,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237648,FM-6-1,10736,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237649,Fenamiphos,10745,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237650,Fenbuconazole,10755,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237651,Dodemorph,10756,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237652,Fluopyram,10782,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237653,Fenpropimorph,10787,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237654,Fluotrimazole,10788,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237655,Flurenol-methyl,10797,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237656,Fenthion sulfone,10806,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237657,Fluxapyroxad,10814,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237658,Fipronil,10815,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237659,Forchlorfenuron,10821,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237660,Florasulam,10826,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237661,Fluazifop-P-butyl,10828,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237662,Fuberidazole,10829,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237663,Flucythrinate,10838,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237664,Fludioxonil,10839,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237665,Isofenphos-ethyl,10852,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237666,Haloxyfop-methyl,10853,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237667,Heptenophos,10862,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237668,Hexachlorobenzene,10864,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237669,Iprovalicarb,10902,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237670,Isocarbophos,10909,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237671,Neburon,10930,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237672,Nitenpyram,10932,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237673,Nitrapyrin,10936,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237674,Non-chlorine,10942,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237675,Methiocarb,10943,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237676,Norflurazon,10944,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237677,Methomyl,10949,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237678,Ofurace,10952,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237679,Methothrin,10953,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237680,Pirimicarb,10989,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237681,Plifenat,10995,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237682,Pentachlorobenzene,11001,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237683,Promecarb,11011,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237684,Perthan,11012,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237685,Phenmedipham,11018,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237686,Phorate oxon sulfone,11031,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237687,Silthiofam,11064,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237688,Spinosad,11071,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237689,Pyridaben,11072,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237690,Sulfosulfuron,11092,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237691,TEPP,11100,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237692,Rimsulfuron,11109,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237693,Tebutam,11110,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237694,Terbufos,11125,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237695,"Trichlorobenzene, 1,2,4-",11129,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237696,"Trichlorobenzene, 1,3,5",11131,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237697,Tetrachlorvinphos,11132,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237698,Tetrasul,11141,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237699,Trifloxystrobin,11142,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237700,Thenyl chlorine,11143,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237701,Trimethacarb,11154,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237702,Thiodicarb,11155,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237703,Triticonazole,11156,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237704,Tritosulfuron,11158,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237705,Thiometon,11159,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237706,Valifenalate,11162,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237707,Vamidothion,11163,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237708,Zoxamide,11167,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237709,Tribenuron-methyl,11180,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237710,Tau-fluvalinate,11326,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237711,Hexythiazox,11343,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237712,"Pyrrolizidine alkaloids, sum VO VO 2023/915'",5433,1600,,0,>,400,,,,red,1,not OK,0,,1770992795,1770992795,,µg/kg,400,
237713,Propan-2-ol,5438,1600,,0,>,10,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,10,
237714,Methanol,5435,1600,,0,>,10,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,10,
237715,n-hexane,5437,1600,,0,>,1,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,1,
237716,Totox number,11677,1600,,0,>,26,,,,red,1,not OK,0,,1770992795,1770992795,,,<10,
237717,Aflatoxin B1,5344,1600,,0,>,5,,,,red,1,not OK,0,,1770992795,1770992795,,µg/kg,5,
237718,Aflatoxins_total,12006,1600,,0,>,10,,,,red,1,not OK,0,,1770992795,1770992795,,µg/kg,10,
237719,Ochratoxin A_6763,5558,1600,,0,>,10,,,,red,1,not OK,0,,1770992795,1770992795,,µg/kg,10,
237720,Enterobacteriaceae,5548,1600,,0,>,100,,,,red,1,not OK,0,,1770992795,1770992795,,CFU,1.00E+02,
237721,"Staphylococci, coag. positive",5550,1600,,0,>,100,,=,posi,red,1,not OK,0,,1770992795,1770992795,,CFU,1.00E+02,
237722,Total yeasts / moulds,5552,1600,,0,>,100,,,,red,1,not OK,0,,1770992795,1770992795,,CFU,1.00E+02,
237723,Yeasts,5553,1600,,0,>,100,,,,red,1,not OK,0,,1770992795,1770992795,,CFU,1.00E+02,
237724,Molds,5554,1600,,0,>,100,,,,red,1,not OK,0,,1770992795,1770992795,,CFU,1.00E+02,
237725,"Total Plate Count, Fixed",11921,1600,,0,>,10000,,,,red,1,not OK,0,,1770992795,1770992795,,CFU,1.00E+04,
237726,Gram-negative bacteria,5549,1600,,0,>,0,OR,=,positiv,red,1,not OK,0,,1770992795,1770992795,,/g,absent,
237727,"E. coli, after enrichment",5551,1600,,0,>,0,OR,=,positiv,red,1,not OK,0,,1770992795,1770992795,,/10 g,absent,
237728,Salmonella*,5555,1600,,0,>,0,OR,=,positiv,red,1,not OK,0,,1770992795,1770992795,,/25 g,absent,
237729,Benzo(a)pyrene,5360,1600,,0,>,10,,,,red,1,not OK,0,,1770992795,1770992795,,µg/kg,10,
237730,Sum of PAHs,5361,1600,,0,>,50,,,,red,1,not OK,0,,1770992795,1770992795,,µg/kg,50,
237731,Perchlorate,5379,1600,,0,>,0.05,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.05,
237732,Chlorate,5380,1600,,0,>,0.05,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.05,
237733,MOAH (C10-16),5338,1600,,0,>,1,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,1,
237734,MOAH (C17-25),5339,1600,,0,>,1,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,1,
237735,MOAH (C26-35),5340,1600,,0,>,1,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,1,
237736,MOAH (C36-50),5341,1600,,0,>,1,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,1,
237737,MOAH (total) C10-50,5342,1600,,0,>,1,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,1,
237738,"Benzalkonium chloride, sum",12050,1600,,0,<=,0.15,,,,green,1,perfect,0,,1770992795,1770992795,,mg/kg,0.15,
237739,"Carbofuran, total",12051,1600,,0,<=,0.01,,,,green,1,perfect,0,,1770992795,1770992795,,mg/kg,,
237740,"DDT, total",12052,1600,,0,<=,0.01,,,,green,1,perfect,0,,1770992795,1770992795,,mg/kg,,
237741,"Didecyldimethylammonium chloride, sum",12053,1600,,0,<=,0.01,,,,green,1,perfect,0,,1770992795,1770992795,,mg/kg,,
237742,"Quintocen/pentachloraniline, total",12054,1600,,0,<=,0.01,,,,green,1,perfect,0,,1770992795,1770992795,,mg/kg,,
237743,"Benzalkonium chloride, sum",12050,1600,,0,>,0.15,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.15,
237744,"Carbofuran, total",12051,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237745,"DDT, total",12052,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237746,"Didecyldimethylammonium chloride, sum",12053,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237747,"Quintocen/pentachloraniline, total",12054,1600,,0,>,0.01,,,,red,1,not OK,0,,1770992795,1770992795,,mg/kg,0.01,
237748,Oxymatrine,11394,1600,,0,<=,0.15,,=,,green,1,perfect,0,,1770992795,1770993022,,mg/kg,0.15,
237749,Oxymatrine,11394,1600,,0,>,0.15,,=,,red,1,not OK,0,,1770992795,1770993030,,mg/kg,0.15,
237750,"1,2,3,4,6,7,8-HeptaCDD",11214,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237751,"1,2,3,4,6,7,8-HeptaCDF",11215,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237752,"1,2,3,4,7,8,9-HeptaCDF",11216,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237753,"1,2,3,4,7,8-HexaCDD",11217,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237754,"1,2,3,4,7,8-HexaCDF",11218,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237755,"1,2,3,6,7,8-HexaCDD",11219,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237756,"1,2,3,6,7,8-HexaCDF",11220,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237757,"1,2,3,7,8,9-HexaCDD",11221,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237758,"1,2,3,7,8,9-HexaCDF",11222,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237759,"1,2,3,7,8-PentaCDD",11223,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237760,"1,2,3,7,8-PentaCDF",11224,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237761,"2,3,4,6,7,8-HexaCDF",11226,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237762,"2,3,4,7,8-PentaCDF",11227,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237763,"2,3,7,8-TetraCDD",11228,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237764,"2,3,7,8-TetraCDF",11229,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237765,OctaCDD,11390,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237766,OctaCDF,11391,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237767,PCB 105,11395,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237768,PCB 114,11396,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237769,PCB 118,11397,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237770,PCB 123,11398,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237771,PCB 126,11399,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237772,PCB 156,11400,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237773,PCB 157,11401,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237774,PCB 167,11402,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237775,PCB 169,11403,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237776,PCB 189,11404,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237777,PCB 77,11405,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237778,PCB 81,11406,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237779,Total dioxins (WHO PCDD/F-TEQ) without LOQ (lowerbound),11450,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237780,Total dioxins (WHO PCDD/F-TEQ) incl. LOQ 100 % (upper limit),11451,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237781,Total dioxins (WHO PCDD/F-TEQ) incl. LOQ 50 % (medium bound),11452,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237782,Total dioxins + dl-PCB (WHO-TEQ) incl. LOQ 100 % (upper limit),11453,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237783,Total dl-PCB (WHO-PCB-TEQ) without LOQ (lower limit),11454,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237784,Total dl-PCB (WHO-PCB-TEQ) incl. LOQ 100 % (upper limit),11455,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237785,Total dl-PCB (WHO-PCB-TEQ) incl. LOQ 50 % (medium bound),11456,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237786,Dioxins in food,11988,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237787,Fosetyl-Al,12047,1600,,0,!=,"""""",,,,green,1,perfect,0,,1770992795,1770992795,,,,
237788,"Dioxin+dl PCB, NEM, LQM_Archived",11989,1600,,0,>=,5.4,AND,<=,7.5,green,1,perfect,0,,1770992795,1770992795,,pg/g,6,
237789,"Dioxin+dl PCB, NEM, LQM_Archived",11989,1600,,0,>=,4.8,AND,<,5.4,orange,1,OK,0,,1770992795,1770992795,,pg/g,6,
